nivel,usuario_objetivo,periodo,id,date,text,username,user_displayname,user_id,reply_count,retweet_count,like_count,quote_count,views_count,lang,url,user_followers,user_verified
2,LANACION,rango,1986051782917657002,2025-11-05T15:43:38Z,"@LANACION Si un mortal tiene 3 cheques rechazados te cierran la cuenta !!! Ah, pero tinelli ???",KaKagadota,Arthur Macias,219500009,0,1,3,0,128,es,https://x.com/KaKagadota/status/1986051782917657002,5,FALSE
2,LANACION,rango,1986051022096314798,2025-11-05T15:40:37Z,"@LANACION Que pelotudo.
Señora tenes que contestarle que a domar estúpidos que preguntan a que me dedico, jaja",juan_martini,Negro mi gato,1375478714214064133,0,0,0,0,20,es,https://x.com/juan_martini/status/1986051022096314798,103,FALSE
2,LANACION,rango,1986050295433167285,2025-11-05T15:37:44Z,@LANACION 2001 paso hace mucho ya. Cómo se olvida la gente,agpzz12,Gabypz,150730817,0,0,1,0,39,es,https://x.com/agpzz12/status/1986050295433167285,53,FALSE
2,LANACION,rango,1986050274893426951,2025-11-05T15:37:39Z,@LANACION https://t.co/ub8IzUillp,Ludi_Lau,Sra. Loca,1338965913597595649,0,0,0,0,174,qme,https://x.com/Ludi_Lau/status/1986050274893426951,39,FALSE
2,LANACION,rango,1986047780331069458,2025-11-05T15:27:44Z,"@LANACION Jajajajajajajajajajaj a quién recarajo le importa acción de gracias pero chupense una poronga yankee, cipayos hijos de putaaaaaaa",anwustina,Agustina,571395543,0,0,0,0,4,es,https://x.com/anwustina/status/1986047780331069458,219,FALSE
2,LANACION,rango,1986047754540294377,2025-11-05T15:27:38Z,@LANACION La Gagueada del día de Sobrin Inmorales Sola,cianidetea,Té de Cianuro ಠ_ಠ ... ಠಿ_ಠ,1232654701499473920,0,0,0,0,21,es,https://x.com/cianidetea/status/1986047754540294377,149,FALSE
2,LANACION,rango,1986047468568482108,2025-11-05T15:26:30Z,@LANACION Inmundos,FriedrichRauch,Federico Rauch,1513722667173613570,0,0,0,0,2,es,https://x.com/FriedrichRauch/status/1986047468568482108,50,FALSE
2,LANACION,rango,1986047214423056689,2025-11-05T15:25:29Z,"@LANACION Después lo leo, espera que aparco el carro en la gasolinera…",Duilito,Dui,1279186124620038144,0,0,1,0,25,es,https://x.com/Duilito/status/1986047214423056689,570,FALSE
2,LANACION,rango,1986047202729304384,2025-11-05T15:25:26Z,@LANACION Tienen que borrar esto... https://t.co/FXgJPwLG17,diva_ludmi,Diva,18280292,0,0,0,0,3,es,https://x.com/diva_ludmi/status/1986047202729304384,166,FALSE
2,LANACION,rango,1986046917952827407,2025-11-05T15:24:18Z,@LANACION Lo KE? https://t.co/vCtcr5VDkX,MIcHiFuZa_Fu,🇦🇷☆𖢑ꛈꛕꛅꛈꘘꚶꛉꛎ,1545271036706492416,0,0,2,0,206,in,https://x.com/MIcHiFuZa_Fu/status/1986046917952827407,331,FALSE
2,LANACION,rango,1986046733059567752,2025-11-05T15:23:34Z,@LANACION Me chupa un huevooooo,jerepxira,El albañil del software,851644760418906113,0,0,0,0,10,es,https://x.com/jerepxira/status/1986046733059567752,447,FALSE
2,LANACION,rango,1986046662109012197,2025-11-05T15:23:17Z,"@LANACION No entiendo mucho ese día, tipo conmemoran supuestamente el encuentro entre dos culturas pero agradecen por lo que tienen a Dios. Es como raro. Le encontraría lógica si fuera un día religioso.",Flori_Kitty,Flori Wrrs 💚,176572107,2,0,0,0,3606,es,https://x.com/Flori_Kitty/status/1986046662109012197,66,FALSE
2,LANACION,rango,1986046621587587201,2025-11-05T15:23:08Z,@LANACION Que es un día de acción de gracias?????,matarratat59665,matarratata,1850691794624745472,0,0,0,0,15,es,https://x.com/matarratat59665/status/1986046621587587201,41,FALSE
2,LANACION,rango,1986045952629833995,2025-11-05T15:20:28Z,"@LANACION Vamos a comer pavo al horno, hacete el pure de calabazas pero no vale mirar el juego ese día",OyarzsA,Sofi,3691091896,0,0,0,0,22,es,https://x.com/OyarzsA/status/1986045952629833995,254,FALSE
2,LANACION,rango,1986044340553044220,2025-11-05T15:14:04Z,@LANACION ?,Pattit0F3liz,Patito Feliz,1758324840874872832,0,0,0,0,28,qam,https://x.com/Pattit0F3liz/status/1986044340553044220,11,FALSE
2,LANACION,rango,1986043515214696862,2025-11-05T15:10:47Z,@LANACION Que hijos de te mil fruta.... Nación sabes que ya te podes ir cambiando el nombre... Nación yanqui 🙄🙄 lameculos del presiduende,housewifearg11,Lena Quemera 🎈,1581377660726509568,0,0,0,0,8,es,https://x.com/housewifearg11/status/1986043515214696862,96,FALSE
2,LANACION,rango,1986043015765622905,2025-11-05T15:08:48Z,@LANACION https://t.co/ugMpdulRyR,Skeletor_cats,Skeletor con gatitos,375316251,0,0,0,0,165,qme,https://x.com/Skeletor_cats/status/1986043015765622905,129,FALSE
2,LANACION,rango,1986042697979674860,2025-11-05T15:07:32Z,"@LANACION se quieren hacer famosos a traves del escandalo, muchos lo logran, y provocan que miles busquen lo mismo
el respeto de antonela habla a las claras de una mujer educada y correcta, algo que no es muy comun en nuestra sociedad",pepe_comadreja,elsexy,1925315963668365313,0,0,0,0,34,es,https://x.com/pepe_comadreja/status/1986042697979674860,6,FALSE
2,LANACION,rango,1986042579645825050,2025-11-05T15:07:04Z,@LANACION Que decís la cipaya concha de tu madre,LucaClarke_,Clarke ϟ,188465516,0,0,0,0,14,es,https://x.com/LucaClarke_/status/1986042579645825050,1143,FALSE
2,LANACION,rango,1986042229509468513,2025-11-05T15:05:41Z,@LANACION un pelotudo,CarlaFl61896832,Gabbita Flores,1509235754547007489,0,0,0,0,17,es,https://x.com/CarlaFl61896832/status/1986042229509468513,114,FALSE
2,LANACION,rango,1986041596089876836,2025-11-05T15:03:10Z,"@LANACION DALE SISI, JUSTO QUERIA LEER UNA NOTA DE MORALES SOLA. ABRAZO.",verdaderoAbrazo,VERDADERO pibe termo,1959941494615228416,0,0,2,0,51,es,https://x.com/verdaderoAbrazo/status/1986041596089876836,93,FALSE
2,LANACION,rango,1986041403051487730,2025-11-05T15:02:24Z,@LANACION Espero tener el pavo listo para comerlo con unas patatas,Martin140595,Martin,941428714151268352,0,0,0,0,20,es,https://x.com/Martin140595/status/1986041403051487730,26,FALSE
2,LANACION,rango,1986040973789405329,2025-11-05T15:00:41Z,@LANACION Nos chupa un huevo HIJOS DE PUTA,nicotoc3,nicot,17622481,0,0,0,0,5,es,https://x.com/nicotoc3/status/1986040973789405329,86,FALSE
2,LANACION,rango,1986040766506914088,2025-11-05T14:59:52Z,@LANACION Encima se llama La Nación. No aclara cuál,MarianoV3rgara,Milhouse in the sky,814214436630183937,0,0,1,0,79,es,https://x.com/MarianoV3rgara/status/1986040766506914088,33,FALSE
2,LANACION,rango,1986040008113873210,2025-11-05T14:56:51Z,@LANACION The Nation,EmilianoTorti73,Emixeneize,1943967354,0,0,0,0,51,en,https://x.com/EmilianoTorti73/status/1986040008113873210,149,FALSE
2,LANACION,rango,1986039072079450425,2025-11-05T14:53:08Z,@LANACION Anda a lavarte el orto !,MBertiero,Matias bertiero,1697297375092494336,0,0,0,0,5,es,https://x.com/MBertiero/status/1986039072079450425,2,FALSE
2,LANACION,rango,1986039013686309292,2025-11-05T14:52:54Z,@LANACION Me chupa un re huevo,leilayaglam,Yei,196957777,0,0,0,0,41,es,https://x.com/leilayaglam/status/1986039013686309292,1076,FALSE
2,LANACION,rango,1986038363539853520,2025-11-05T14:50:19Z,"@LANACION  La Nación publica esto de mala leche en el título. Entrás a la nota y tampoco lo aclara, lo que me parece increíble.
Las mesas donde hay 100% de voto son de 1 voto, 3 votos, máximo 9 votos, ultra rurales. No de 113 votos a 0 como el kirchnerismo en las provinciales https://t.co/jvjywyyHgH",devafterall,Mauro,837311995103821824,0,0,0,0,10,es,https://x.com/devafterall/status/1986038363539853520,20,FALSE
2,LANACION,rango,1986038036862541895,2025-11-05T14:49:01Z,"@LANACION Que lindo, ahora se lo decimos a yankeelandia que son los ÚNICOS que festejan eso. Pero como son un medio de ARGENTINA, ustedes no deberían ni poner esta info que no tiene nada que ver con nosotros ni nos afecta de ninguna manera, ni es información interesante para saber..",DaniielaaS,danii 🧡🇦🇷,113727499,0,0,2,0,699,es,https://x.com/DaniielaaS/status/1986038036862541895,13471,FALSE
2,LANACION,rango,1986037794301432049,2025-11-05T14:48:03Z,@LANACION Por favor que es esto? Jajajjajaja,emilambrecht,El Emi,1904988661,0,0,0,0,44,es,https://x.com/emilambrecht/status/1986037794301432049,225,FALSE
2,LANACION,rango,1986037189457727985,2025-11-05T14:45:39Z,"@LANACION Transporte público, + subtes, trenes de cercanía y larga distancia, bicicleta como en paises bajos, esa es la posta.",medecianpolaco,Me decían polaco ⭐⭐⭐,19337830,1,0,12,0,2495,es,https://x.com/medecianpolaco/status/1986037189457727985,90,FALSE
2,LANACION,rango,1986036755070415181,2025-11-05T14:43:55Z,@LANACION A quien le importa cipayos!,i_darraidou,ID,768605965251932161,0,0,2,0,13,es,https://x.com/i_darraidou/status/1986036755070415181,75,FALSE
2,LANACION,rango,1986036538338370045,2025-11-05T14:43:04Z,@LANACION hay q meterle q se agotan las sadia en coto,ba_mariafer,fer,913566948214153216,0,0,0,0,31,es,https://x.com/ba_mariafer/status/1986036538338370045,18,FALSE
2,LANACION,rango,1986036244233564554,2025-11-05T14:41:54Z,@LANACION Xq incómodo? De AMA de casa MOOOOOOR 💅,Evange_09,Lucia Ruano,254356284,0,0,0,0,75,es,https://x.com/Evange_09/status/1986036244233564554,51,FALSE
2,LANACION,rango,1986035888326074441,2025-11-05T14:40:29Z,@LANACION https://t.co/A4IN9JhjdU,soyvachy,Vachy,1639989222818869250,0,0,0,0,4,qme,https://x.com/soyvachy/status/1986035888326074441,11,FALSE
2,LANACION,rango,1986035778573471876,2025-11-05T14:40:03Z,@LANACION ALMANAQUES!,mtsrvs,mts,1349164698743304193,0,0,0,0,9,pt,https://x.com/mtsrvs/status/1986035778573471876,21,FALSE
2,LANACION,rango,1986034935791231399,2025-11-05T14:36:42Z,"@LANACION Este muchacho debe ser uno de los exponentes más idiotas del liberalismo argentino.
Hijo de millonarios, bastante ignorante y prepotente, y sin ningún tipo de conocimiento de la realidad de la gente (basta con escuchar los ejemplos de ""economía familiar"" que usaba el otro día).",Mariano57438622,Mariano Franco,1604574279063986177,0,0,1,0,40,es,https://x.com/Mariano57438622/status/1986034935791231399,130,FALSE
2,LANACION,rango,1986034825992757603,2025-11-05T14:36:15Z,@LANACION Acción de que poronga ?,java_dubus,Javiercito,203205934,0,0,0,0,3,es,https://x.com/java_dubus/status/1986034825992757603,132,FALSE
2,LANACION,rango,1986034428221546767,2025-11-05T14:34:41Z,@LANACION El canal menos judio y colonizado.,Mariano54642502,Mariano Rick,1496939233092771850,0,0,0,0,4,es,https://x.com/Mariano54642502/status/1986034428221546767,4,FALSE
2,LANACION,rango,1986033810106990808,2025-11-05T14:32:13Z,@LANACION Que bueno! Nosotros ponemos la casa de la fraternidad con los guys para la party,MatiGBR17,Matias,1646983584203304960,0,0,0,0,305,es,https://x.com/MatiGBR17/status/1986033810106990808,366,FALSE
2,LANACION,rango,1986033536751550890,2025-11-05T14:31:08Z,@LANACION ¿Quién vende pastel de calabaza?,Florcha_24,Flor,1727399818962563072,0,0,0,0,11,es,https://x.com/Florcha_24/status/1986033536751550890,53,FALSE
2,LANACION,rango,1986033520104673536,2025-11-05T14:31:04Z,@LANACION Tan pocos suscriptores tienen?,VedetteSoy,Vedette,170352582,0,0,1,0,165,es,https://x.com/VedetteSoy/status/1986033520104673536,2102,FALSE
2,LANACION,rango,1986032720066072645,2025-11-05T14:27:53Z,@LANACION El día de acción de gracias???????????,obvioquemili,🌸 milagros,360050981,0,0,0,0,261,es,https://x.com/obvioquemili/status/1986032720066072645,422,FALSE
2,LANACION,rango,1986032101154562390,2025-11-05T14:25:26Z,@LANACION Atinente a que lector de Nación? Y que tan grande es ese universo?,AlejandroenBA,AleG.,134984214,0,0,0,0,8,es,https://x.com/AlejandroenBA/status/1986032101154562390,233,FALSE
2,LANACION,rango,1986031626086740057,2025-11-05T14:23:32Z,"@LANACION Tinelli y Scaglione, la carucha de estos ""empresarios"".
@LANACION no se pregunta, sobre el origen del capital q hace ""empresarios"" a estos personajes?",emartinez919,Edu Martinez 🇦🇷 🇮🇱,915383952,0,0,0,0,80,es,https://x.com/emartinez919/status/1986031626086740057,788,FALSE
2,LANACION,rango,1986031534336360582,2025-11-05T14:23:11Z,"@LANACION la puta que me pario, cipayos de mierda.",karoyasupiste,karito,930543793,0,0,0,0,160,es,https://x.com/karoyasupiste/status/1986031534336360582,267,FALSE
2,LANACION,rango,1986031330291757256,2025-11-05T14:22:22Z,@LANACION Es increíble que publiquen esto,Mariano57438622,Mariano Franco,1604574279063986177,0,0,0,0,38,es,https://x.com/Mariano57438622/status/1986031330291757256,130,FALSE
2,LANACION,rango,1986030830058152364,2025-11-05T14:20:23Z,"@LANACION Piedad, lord JP Morgan",lareichelx,Miss Clio,1303344264315842561,0,0,1,0,174,de,https://x.com/lareichelx/status/1986030830058152364,54,FALSE
2,LANACION,rango,1986030732532154513,2025-11-05T14:19:59Z,"@LANACION y depende de contra que se compare, subierse a un uber con bachata y olor a culo, con alguien que no sabes como maneja, no entra en la ecuación, y mantener una charla privada con tu familia tampoco",libertarianFC,Robert Paulson,1808452610934046721,0,0,49,0,4227,es,https://x.com/libertarianFC/status/1986030732532154513,31,FALSE
2,LANACION,rango,1986029909215494176,2025-11-05T14:16:43Z,@LANACION Ex país,uylohicedenuevo,El Britney,1151489509168746496,0,0,0,0,3,es,https://x.com/uylohicedenuevo/status/1986029909215494176,89,FALSE
2,LANACION,rango,1986029883277852744,2025-11-05T14:16:37Z,@LANACION Y... https://t.co/5z6rrovyMg,Russo1Gusta,GustaRusso1,1292773571853524992,0,0,1,0,94,und,https://x.com/Russo1Gusta/status/1986029883277852744,106,FALSE
2,LANACION,rango,1986028785167184229,2025-11-05T14:12:15Z,@LANACION ¡Acción de gracias! Andate  a freír churros,magdalenaPF2023,magdalena2023,1726415486483574784,0,0,0,0,12,es,https://x.com/magdalenaPF2023/status/1986028785167184229,67,FALSE
2,LANACION,rango,1986027936638464193,2025-11-05T14:08:53Z,@LANACION Cada dia mas judios,_alesuarezz,"alejandro, no alejo",1319901912762908672,0,0,0,0,10,pt,https://x.com/_alesuarezz/status/1986027936638464193,149,FALSE
2,LANACION,rango,1986027509906059564,2025-11-05T14:07:11Z,@LANACION https://t.co/iWYSYVxpTK,Purpurinax_,sofia,1001287955028283392,0,0,1,0,82,qme,https://x.com/Purpurinax_/status/1986027509906059564,108,FALSE
2,LANACION,rango,1986026327472754915,2025-11-05T14:02:29Z,@LANACION A lustrar la indicada.,DocViejoPelon,Dr. Viejo Pelon dice,1210718260347441152,0,0,0,0,29,es,https://x.com/DocViejoPelon/status/1986026327472754915,17,FALSE
2,LANACION,rango,1986025525035307439,2025-11-05T13:59:18Z,@LANACION Como se dio vuelta la tortilla https://t.co/fdqCUQ6JGF,GordoDevelop,man.bat,1862864714151133184,0,0,10,0,489,es,https://x.com/GordoDevelop/status/1986025525035307439,148,FALSE
2,LANACION,rango,1986024039832297529,2025-11-05T13:53:24Z,"@LANACION Más allá del tema obvio de la publicación, debo admitir que me confunde lo de ""cómo estará el tiempo según los almanaques"". El almanaque de mi heladera no me dice el clima, pero kcy.",emmy_rojass,Emilia Rojas (Taylor's version) ❤️‍🔥,1551703780076539907,0,0,1,0,545,es,https://x.com/emmy_rojass/status/1986024039832297529,135,FALSE
2,LANACION,rango,1986024028767723635,2025-11-05T13:53:21Z,"@LANACION Después !, cuando su tiempo de  vanagloriarse a ustedes mismos y burlarse de la gente que no tiene , se termine y  hagan mierda a ese diario no se quejen .",lionelelgrande,Diego templario,4073950775,0,0,2,0,1037,es,https://x.com/lionelelgrande/status/1986024028767723635,553,FALSE
2,LANACION,rango,1986023897615962447,2025-11-05T13:52:50Z,@LANACION Cuando laburás también en Infobae te confundís de cuenta,holyfreak86,Jony Holyfreak,2163993908,0,0,1,0,162,es,https://x.com/holyfreak86/status/1986023897615962447,666,FALSE
2,LANACION,rango,1986022933928497660,2025-11-05T13:49:00Z,"@LANACION Eso ya fue hecho , existe un famoso libro , tal vez no fuera exacto, pero cualquiera que haya sido paciente de un analista lo conoce. Ayudaba en la terapia.",msm7414,Maria Susana Marenco,1670173056,0,0,0,0,7,es,https://x.com/msm7414/status/1986022933928497660,80,FALSE
2,LANACION,rango,1986022691388678187,2025-11-05T13:48:02Z,@LANACION ciudad gótica,SoyGorilaArg,Diego,1855652634360692736,0,0,3,0,50,es,https://x.com/SoyGorilaArg/status/1986022691388678187,5,FALSE
2,LANACION,rango,1986022157135085581,2025-11-05T13:45:55Z,@LANACION Bua https://t.co/Sxv8Ad3tXy,camischvemer,✨,798957475,0,0,2,0,467,und,https://x.com/camischvemer/status/1986022157135085581,196,FALSE
2,LANACION,rango,1986021790657712186,2025-11-05T13:44:28Z,@LANACION Que cipayos de mierda!,lionelelgrande,Diego templario,4073950775,0,0,0,0,4,es,https://x.com/lionelelgrande/status/1986021790657712186,553,FALSE
2,LANACION,rango,1986021037666967796,2025-11-05T13:41:28Z,@LANACION Pensé que estaba leyendo @revisbarcelona 😂 faltaba el look de la hechicera y su legendaria pumpkin pie,GanFerrari,FG,1016165930,0,0,1,0,90,es,https://x.com/GanFerrari/status/1986021037666967796,133,FALSE
2,LANACION,rango,1986020980104335595,2025-11-05T13:41:14Z,"@LANACION Ok, y?",DiegesisT,Tabernero,1577457822861778944,0,0,0,0,112,und,https://x.com/DiegesisT/status/1986020980104335595,20,FALSE
2,LANACION,rango,1986019055862431808,2025-11-05T13:33:36Z,@LANACION https://t.co/BIqBO5UkDo,luchoIturra83,Lucho 🎧,2281275169,0,0,0,0,83,qme,https://x.com/luchoIturra83/status/1986019055862431808,185,FALSE
2,LANACION,rango,1986018666010268117,2025-11-05T13:32:03Z,@LANACION Y cuando es la fecha del Super Tazón?,ZituFabian,Fabián Zappa 🇦🇷,1349553582295687170,0,0,1,0,126,es,https://x.com/ZituFabian/status/1986018666010268117,751,FALSE
2,LANACION,rango,1986018373071757446,2025-11-05T13:30:53Z,@LANACION Raja de aca cipayo del orto esto es 🇦🇷🇦🇷🇦🇷🇦🇷 no una colonia de yankilandia para sacarnos todos nuestros recursos https://t.co/yIrRYuMzzE,luchoIturra83,Lucho 🎧,2281275169,0,0,0,0,16,es,https://x.com/luchoIturra83/status/1986018373071757446,185,FALSE
2,LANACION,rango,1986018316373127492,2025-11-05T13:30:39Z,@LANACION Hay que 🔥🔥🔥 este diario de 💩,JudasRacin93625,@JudasRacing 🤘☠️🇦🇷,1735345467884437504,0,0,0,0,2,es,https://x.com/JudasRacin93625/status/1986018316373127492,42,FALSE
2,LANACION,rango,1986018261897457799,2025-11-05T13:30:26Z,@LANACION No puede ser legal publicar eso,DibuAnimado,Dibu 🤗,1810723096720265216,0,0,2,0,147,es,https://x.com/DibuAnimado/status/1986018261897457799,383,FALSE
2,LANACION,rango,1986017839820501408,2025-11-05T13:28:46Z,@LANACION @sofiadiamantina Los economistas suelen apartarse de lo emocional. Vivir más cómodo no está en su fórmula.,TaunusTrek,Pablo Trek,843789222,17,0,23,0,4323,es,https://x.com/TaunusTrek/status/1986017839820501408,1523,FALSE
2,LANACION,rango,1986016643105931771,2025-11-05T13:24:00Z,@LANACION Dos turbios🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️,clauu61945,Clauu,1695186639054675968,0,0,0,0,197,es,https://x.com/clauu61945/status/1986016643105931771,48,FALSE
2,LANACION,rango,1986015485536952706,2025-11-05T13:19:24Z,@LANACION Y así es como quedó expuesta la botinera,viktor_campora,Victor Liberal,2813882281,0,0,0,0,43,es,https://x.com/viktor_campora/status/1986015485536952706,986,FALSE
2,LANACION,rango,1986014961152176626,2025-11-05T13:17:19Z,@LANACION Hay pronóstico de nieve?,NanMoreyra,Nan,1837996926,0,0,0,0,141,es,https://x.com/NanMoreyra/status/1986014961152176626,181,FALSE
2,LANACION,rango,1986014468321529968,2025-11-05T13:15:22Z,@LANACION ????????,NegroMag,NegMag,893536148865376256,0,0,0,0,50,qam,https://x.com/NegroMag/status/1986014468321529968,237,FALSE
2,LANACION,rango,1986013775665766478,2025-11-05T13:12:37Z,@LANACION Jajajajjajaa,fan_de_bondis,Erwin⭐⭐⭐,1601936383932858369,0,0,0,0,4,es,https://x.com/fan_de_bondis/status/1986013775665766478,37,FALSE
2,LANACION,rango,1986013693184712807,2025-11-05T13:12:17Z,@LANACION ???,imygthv,c☆mila,1260853002300272650,0,0,0,0,41,qam,https://x.com/imygthv/status/1986013693184712807,180,FALSE
2,LANACION,rango,1986012871772479493,2025-11-05T13:09:01Z,@LANACION @gidiart Pois é,jbcamargos58,João Camargos,1219224974,0,0,0,0,64,pt,https://x.com/jbcamargos58/status/1986012871772479493,1596,FALSE
2,LANACION,rango,1986012443252797502,2025-11-05T13:07:19Z,@LANACION El día de que? 👁️👄👁️🤌🏻,Honne270,porque_creeestacuenta♈🩺💉💊🩹,1582178055493242881,0,0,0,0,75,es,https://x.com/Honne270/status/1986012443252797502,33,FALSE
2,LANACION,rango,1986012099101827295,2025-11-05T13:05:57Z,"@LANACION @EsmeraldaMitre please hace algo reina, el nivel de tilinguería no da para más",PoweredMilo,Kaiosei,201702029,0,0,0,0,17,es,https://x.com/PoweredMilo/status/1986012099101827295,38,FALSE
2,LANACION,rango,1986011384585367811,2025-11-05T13:03:07Z,"@LANACION @gidiart Cuando se den cuenta del ERROR cometido, será tarde.",lacarola222,100%,1756368858598809600,0,0,0,0,63,es,https://x.com/lacarola222/status/1986011384585367811,333,FALSE
2,LANACION,rango,1986011178632434086,2025-11-05T13:02:17Z,@LANACION El día de acción de QUÉ???,delfinsalmon,CaMILOnga ,71052631,0,0,16,0,586,es,https://x.com/delfinsalmon/status/1986011178632434086,5160,FALSE
2,LANACION,rango,1986010489659240795,2025-11-05T12:59:33Z,@LANACION Que gusto de mierda,Hernan120409,Mazinger Z Jones,1861712138785701888,0,0,0,0,26,es,https://x.com/Hernan120409/status/1986010489659240795,96,FALSE
2,LANACION,rango,1986010487553986796,2025-11-05T12:59:33Z,"@LANACION Por favor!!! No voy a poder
Dormir, tengo que saber cómo estará el tiempo el DÍA DE ACCIÓN DE GRACIAS 2025 y de paso me pueden decir qué es. Gracias LN",chulen77,Vicky 💚,324503370,0,0,0,0,90,es,https://x.com/chulen77/status/1986010487553986796,121,FALSE
2,LANACION,rango,1986010465865027817,2025-11-05T12:59:28Z,@LANACION Dia de acción de que?? El día de la chota festéjame @LANACION,CASLA2885,Julian,1276873976271327233,0,0,0,0,10,es,https://x.com/CASLA2885/status/1986010465865027817,249,FALSE
2,LANACION,rango,1986010087983370612,2025-11-05T12:57:57Z,@LANACION Que poronga publican?????? Ex diario,HAGOVMusicales,Broadwaybord,1762326785197314048,1,0,18,0,487,es,https://x.com/HAGOVMusicales/status/1986010087983370612,1219,FALSE
2,LANACION,rango,1986009933054415215,2025-11-05T12:57:20Z,@LANACION Y a mí que recarajos me importa????,Spreadmyscar,🕸️𝔇𝔞𝔫𝔨𝔞'𝔰𝔢𝔲🕷️,1237031816562970625,0,0,0,0,52,es,https://x.com/Spreadmyscar/status/1986009933054415215,1711,FALSE
2,LANACION,rango,1986008743667257636,2025-11-05T12:52:37Z,@LANACION 🤌🏻🤌🏻🤌🏻🤌🏻,gonzaloralli,G,198369916,0,0,0,0,29,qme,https://x.com/gonzaloralli/status/1986008743667257636,409,FALSE
2,LANACION,rango,1986008138043007058,2025-11-05T12:50:13Z,@LANACION Un mje pavo,DigitusLp,DiEgO de LP,209079948,0,0,0,0,40,und,https://x.com/DigitusLp/status/1986008138043007058,1037,FALSE
2,LANACION,rango,1986003950454116605,2025-11-05T12:33:34Z,@LANACION Monotributista A. Vende sahumerios y atrapasueños.,giovvapesce,Giovanna Pesce,1962592799380983808,0,0,0,0,55,es,https://x.com/giovvapesce/status/1986003950454116605,4,FALSE
2,LANACION,rango,1986003846796083372,2025-11-05T12:33:09Z,@LANACION 🤮 después no lloren,dorothyelvira,dorothy elvira rojo,1360449368,0,0,4,0,73,es,https://x.com/dorothyelvira/status/1986003846796083372,244,FALSE
2,LANACION,rango,1986003782996525206,2025-11-05T12:32:54Z,@LANACION https://t.co/GgUhltGBo8,maritocordoba,Mario Cordoba,186942961,0,0,1,0,74,qme,https://x.com/maritocordoba/status/1986003782996525206,85,FALSE
2,LANACION,rango,1986003202706166190,2025-11-05T12:30:36Z,@LANACION Es ama de casa.,giovvapesce,Giovanna Pesce,1962592799380983808,0,0,0,0,35,es,https://x.com/giovvapesce/status/1986003202706166190,4,FALSE
2,LANACION,rango,1986002965925396507,2025-11-05T12:29:39Z,@LANACION Que carajos es ese día de … seta del pavo? O del coloniaje mental ?,Rrd0710,ROH,1061307491076710400,1,0,0,0,56,es,https://x.com/Rrd0710/status/1986002965925396507,487,FALSE
2,LANACION,rango,1986002212967870816,2025-11-05T12:26:40Z,"@LANACION Si van hacer notas para unos cuantos pelotudos, avisen, así ya no los seguimos en las redes",ArrabaleroDiego,Diego Arrabalero #VivaLaRepública,29477563,0,0,0,0,12,es,https://x.com/ArrabaleroDiego/status/1986002212967870816,2022,FALSE
2,LANACION,rango,1986002137747194200,2025-11-05T12:26:22Z,@LANACION Son iguales a los k,isticco,Irene Sticco,334168937,0,0,0,0,3,es,https://x.com/isticco/status/1986002137747194200,9,FALSE
2,LANACION,rango,1986000259441434854,2025-11-05T12:18:54Z,@LANACION Ella se rie?,laudixit,lidia ,2322783709,0,0,0,0,28,fr,https://x.com/laudixit/status/1986000259441434854,255,FALSE
2,LANACION,rango,1985999388486070356,2025-11-05T12:15:26Z,"@LANACION Acá no se festeja ""Acción de gracias"" tengo entendido que eso es en EEUU
Estamos en Argentina!",DescendenciaI,Hey!🌹💙,1523703672986820608,0,0,0,0,26,es,https://x.com/DescendenciaI/status/1985999388486070356,2509,FALSE
2,LANACION,rango,1985997547182133646,2025-11-05T12:08:07Z,@LANACION Que qué?,ignacio63861736,ignacio gomez,1543150673646260224,0,0,0,0,4,es,https://x.com/ignacio63861736/status/1985997547182133646,6,FALSE
2,LANACION,rango,1985996779905548637,2025-11-05T12:05:05Z,@LANACION Lo más triste de esto es que si seguimos por este camino ahora estamos todos puteando pero en unos añitos vas a ver a los mismos giles de siempre yendo a comprar pavo,FCarboneAlbrio,pacojazztorius,729798235,0,0,0,0,163,es,https://x.com/FCarboneAlbrio/status/1985996779905548637,134,FALSE
2,LANACION,rango,1985996181168644323,2025-11-05T12:02:42Z,@LANACION Y a mi que pija me importa?,laucha1950,Lau ||BE 19/03 TS 11/11||,2837811167,0,0,0,0,82,es,https://x.com/laucha1950/status/1985996181168644323,441,FALSE
2,LANACION,rango,1985995899424641121,2025-11-05T12:01:35Z,@LANACION La nueva colonia kjjjjajajj,rueda1angel,⚓ᴀɴɢᴇʟ⚓⭐⭐⭐,984196818,0,0,0,0,195,es,https://x.com/rueda1angel/status/1985995899424641121,425,FALSE
2,LANACION,rango,1985995816088051930,2025-11-05T12:01:15Z,@LANACION Un tarado que la señores capitán no se jode,diegondiaz1984,Diego Diaz,2569709139,0,0,0,0,29,es,https://x.com/diegondiaz1984/status/1985995816088051930,104,FALSE
2,LANACION,rango,1985995448063332438,2025-11-05T11:59:47Z,"@LANACION Qué????? Jajajajaja, están idi0tas!!! Desde cuándo en Argentina  se celebra eso?
A partir de hoy THE NATION.",veralex08,Veralex,1427666430363848711,0,0,0,0,4,es,https://x.com/veralex08/status/1985995448063332438,47,FALSE
